method,split,seed,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,2,80,0.327083,0.041273,0.266602,0.039788,0.162215,0.001541,0.345805,0.008737,0.154445,0.0064,0.127185,0.007974,0.082755,0.004749,0.100008,0.006156,0.137346,0.005351,0.098799,0.005001,0.150283,0.001806,0.11561,0.006042,0.133558,0.001259,0.144708,0.000652,0.284815,0.001461,0.347917,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,3,80,0.341667,0.04572,0.283255,0.044126,0.162569,0.001397,0.34652,0.008658,0.153622,0.006175,0.126405,0.008088,0.083718,0.004966,0.100174,0.006285,0.137832,0.005026,0.098703,0.005227,0.150159,0.001717,0.115685,0.005953,0.132434,0.001178,0.145136,0.000705,0.284608,0.001471,0.364583,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,4,80,0.358333,0.050023,0.300769,0.047872,0.162693,0.00155,0.345152,0.008864,0.153954,0.006428,0.127079,0.007882,0.083695,0.004651,0.10027,0.006187,0.137549,0.005336,0.098875,0.005088,0.150957,0.001687,0.115147,0.005849,0.132126,0.0011,0.144902,0.000573,0.284672,0.001418,0.366667,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,5,80,0.341667,0.04105,0.278663,0.040564,0.161727,0.001537,0.345827,0.0086,0.153618,0.006435,0.128068,0.007961,0.083035,0.004864,0.099544,0.006076,0.137859,0.005185,0.098068,0.005059,0.150627,0.00163,0.115896,0.006002,0.131946,0.001045,0.145252,0.000641,0.284799,0.001456,0.327083,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,6,80,0.364583,0.041538,0.300499,0.041199,0.162122,0.001608,0.346124,0.008655,0.153565,0.006431,0.127253,0.007907,0.082811,0.004835,0.100519,0.006305,0.13729,0.005274,0.099101,0.005165,0.150854,0.001738,0.116147,0.006017,0.13261,0.001125,0.144848,0.000716,0.284795,0.001484,0.339583,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,7,80,0.364583,0.039879,0.300483,0.039041,0.163225,0.001502,0.344513,0.008777,0.154413,0.006576,0.127506,0.007858,0.083031,0.004883,0.100884,0.006339,0.137002,0.005236,0.098249,0.005083,0.15016,0.001797,0.115635,0.006053,0.132039,0.001147,0.144626,0.000673,0.284706,0.001456,0.3625,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,8,80,0.314583,0.040675,0.255383,0.038513,0.163011,0.001737,0.345043,0.00879,0.154173,0.006513,0.127715,0.007943,0.083404,0.004879,0.099544,0.006385,0.136906,0.004985,0.097841,0.004959,0.150768,0.001991,0.114988,0.005932,0.132736,0.001192,0.144702,0.000562,0.284829,0.001428,0.385417,0.0
no_contact_behavior_clone,heldout_mixed_non_smooth_stress,9,80,0.364583,0.0403,0.301658,0.039088,0.162833,0.001546,0.34541,0.008469,0.153693,0.006501,0.127268,0.008021,0.083057,0.004942,0.100502,0.006039,0.137542,0.005262,0.098594,0.005029,0.150162,0.001924,0.115159,0.005991,0.132118,0.001168,0.144307,0.000673,0.284698,0.001474,0.33125,0.0
domain_randomization,nominal,0,80,0.545833,0.042693,0.542403,0.042593,0.289613,0.001481,0.268494,0.004597,0.085183,0.002761,0.068113,0.003456,0.044799,0.00262,0.061755,0.003256,0.043211,0.002483,0.05271,0.002792,0.299102,0.00173,0.064953,0.002805,0.05461,0.001154,0.127368,0.000705,0.423594,0.000743,0.225,0.0
domain_randomization,nominal,1,80,0.583333,0.044256,0.579715,0.044478,0.286834,0.001359,0.269148,0.004394,0.084642,0.002767,0.068392,0.003721,0.044915,0.002491,0.061061,0.003204,0.043809,0.002471,0.053081,0.002706,0.297769,0.001965,0.065971,0.002855,0.054044,0.000952,0.126523,0.000699,0.423518,0.000752,0.204167,0.0
domain_randomization,nominal,2,80,0.51875,0.046849,0.51529,0.047058,0.289011,0.001496,0.268882,0.004463,0.085192,0.002923,0.068176,0.003495,0.045301,0.002484,0.061232,0.003285,0.043599,0.002555,0.053065,0.002663,0.297584,0.001597,0.065126,0.003,0.053709,0.00102,0.126962,0.000663,0.423449,0.000728,0.239583,0.0
domain_randomization,nominal,3,80,0.570833,0.04417,0.567284,0.04404,0.287604,0.001437,0.26921,0.004548,0.084371,0.002848,0.067941,0.003418,0.04565,0.002475,0.060198,0.003269,0.043467,0.002349,0.053014,0.00279,0.296914,0.001916,0.066474,0.003045,0.05446,0.001013,0.127251,0.000696,0.42347,0.00074,0.222917,0.0
domain_randomization,nominal,4,80,0.560417,0.048704,0.557011,0.048767,0.288481,0.00138,0.269518,0.004629,0.085019,0.002737,0.068443,0.003462,0.044886,0.00252,0.061141,0.003321,0.043935,0.002281,0.052559,0.002629,0.298254,0.001686,0.065779,0.003042,0.054165,0.000961,0.127047,0.000643,0.423533,0.000725,0.2125,0.0
domain_randomization,nominal,5,80,0.560417,0.044349,0.556942,0.044275,0.287297,0.001635,0.269204,0.004461,0.085097,0.002816,0.068338,0.003471,0.044998,0.002523,0.061198,0.003311,0.043186,0.002501,0.052863,0.00259,0.297737,0.001793,0.064873,0.003015,0.053644,0.000854,0.127546,0.00068,0.42354,0.000744,0.204167,0.0
domain_randomization,nominal,6,80,0.560417,0.050408,0.55726,0.050642,0.286781,0.00162,0.268042,0.004559,0.08525,0.00286,0.068501,0.003449,0.044279,0.002295,0.060945,0.003267,0.043883,0.002485,0.053436,0.002707,0.298523,0.001701,0.064625,0.003043,0.053931,0.000839,0.127402,0.000731,0.423664,0.000719,0.210417,0.0
domain_randomization,nominal,7,80,0.55625,0.048946,0.552639,0.04926,0.287404,0.001691,0.268786,0.004272,0.084782,0.002717,0.068466,0.00348,0.044544,0.002499,0.061401,0.003167,0.043759,0.002382,0.053217,0.002608,0.299793,0.001903,0.065399,0.002933,0.0549,0.000928,0.127048,0.000689,0.423665,0.000759,0.208333,0.0
domain_randomization,nominal,8,80,0.566667,0.045609,0.563164,0.045667,0.287654,0.001786,0.269945,0.004378,0.083869,0.002866,0.068461,0.003539,0.043634,0.002454,0.061309,0.00327,0.043421,0.002488,0.053225,0.002797,0.297673,0.001617,0.065815,0.003027,0.054164,0.001066,0.127417,0.000623,0.423711,0.000711,0.216667,0.0
domain_randomization,nominal,9,80,0.541667,0.044447,0.537739,0.044905,0.288396,0.001761,0.269503,0.004335,0.084227,0.002793,0.068177,0.003482,0.045234,0.002536,0.061627,0.003178,0.044689,0.002326,0.052956,0.002796,0.296379,0.001857,0.065955,0.003,0.054727,0.000963,0.126942,0.000715,0.42326,0.000746,0.235417,0.0
domain_randomization,seen_contact_shift,0,80,0.4875,0.043008,0.470609,0.043288,0.270129,0.001577,0.283547,0.005276,0.103011,0.003715,0.084197,0.004469,0.05295,0.002966,0.069806,0.003792,0.064081,0.003096,0.061463,0.002538,0.272157,0.001598,0.07875,0.003689,0.075559,0.000985,0.135815,0.000699,0.39588,0.000889,0.245833,0.0
domain_randomization,seen_contact_shift,1,80,0.485417,0.043562,0.468814,0.043877,0.268956,0.001457,0.283779,0.005072,0.103084,0.00376,0.083239,0.004695,0.052728,0.003033,0.071033,0.003752,0.065291,0.002956,0.061809,0.002995,0.272503,0.001824,0.078455,0.003733,0.076377,0.001199,0.135191,0.000549,0.395714,0.000877,0.304167,0.0
domain_randomization,seen_contact_shift,2,80,0.533333,0.046995,0.516712,0.047268,0.270413,0.001377,0.284027,0.00547,0.102523,0.003587,0.084757,0.004851,0.052626,0.002954,0.069528,0.003801,0.064136,0.002988,0.061987,0.002943,0.27288,0.001791,0.078036,0.003684,0.075408,0.001258,0.135452,0.000752,0.395995,0.000905,0.24375,0.0
domain_randomization,seen_contact_shift,3,80,0.508333,0.046453,0.491772,0.046607,0.269539,0.001573,0.284261,0.005345,0.102684,0.003626,0.084295,0.00482,0.05339,0.003159,0.070389,0.00404,0.063762,0.002957,0.061631,0.00304,0.270963,0.001806,0.077757,0.003754,0.074588,0.001052,0.135611,0.000651,0.395709,0.000928,0.2125,0.0
domain_randomization,seen_contact_shift,4,80,0.489583,0.045142,0.472695,0.045513,0.270494,0.001598,0.284028,0.005339,0.103142,0.003699,0.084327,0.004845,0.052381,0.003033,0.069857,0.004063,0.063436,0.003074,0.061418,0.002848,0.270954,0.001916,0.078525,0.003673,0.074967,0.001013,0.136324,0.000616,0.39594,0.000928,0.266667,0.0
domain_randomization,seen_contact_shift,5,80,0.447917,0.045607,0.431824,0.045644,0.269148,0.001754,0.284032,0.005361,0.102356,0.003678,0.084382,0.004714,0.053417,0.002979,0.069122,0.00398,0.064216,0.002947,0.061851,0.002985,0.271005,0.001585,0.07868,0.003917,0.076245,0.000993,0.135961,0.000674,0.395798,0.000892,0.30625,0.0
domain_randomization,seen_contact_shift,6,80,0.510417,0.05462,0.493899,0.054555,0.269467,0.001509,0.283432,0.005251,0.103077,0.003697,0.083997,0.004534,0.052815,0.003105,0.069128,0.003789,0.064535,0.002874,0.063039,0.003057,0.272832,0.001902,0.078375,0.003575,0.076033,0.001144,0.136066,0.000674,0.395972,0.000882,0.254167,0.0
domain_randomization,seen_contact_shift,7,80,0.45625,0.043387,0.439201,0.043591,0.27054,0.001481,0.283775,0.005285,0.103131,0.003812,0.08418,0.004671,0.052755,0.003211,0.07056,0.003918,0.064502,0.002767,0.061708,0.003103,0.27094,0.001722,0.078748,0.003646,0.075793,0.000929,0.135834,0.000613,0.395727,0.000934,0.320833,0.0
domain_randomization,seen_contact_shift,8,80,0.508333,0.042266,0.491355,0.042615,0.26907,0.00165,0.283143,0.005207,0.102439,0.003869,0.084136,0.004562,0.05337,0.003019,0.070214,0.004,0.064091,0.002911,0.061446,0.003014,0.271737,0.001931,0.077477,0.003718,0.076853,0.001024,0.136076,0.000622,0.39575,0.000922,0.229167,0.0
domain_randomization,seen_contact_shift,9,80,0.5125,0.043399,0.495456,0.043811,0.269752,0.001411,0.284305,0.005469,0.102527,0.003659,0.084564,0.004786,0.052798,0.00285,0.07073,0.003729,0.064107,0.002958,0.062319,0.002924,0.272383,0.001808,0.077805,0.00365,0.07616,0.000961,0.135901,0.000713,0.395822,0.000854,0.2,0.0
domain_randomization,unseen_geometry,0,80,0.454167,0.043864,0.428942,0.044563,0.259494,0.001488,0.295803,0.006269,0.115873,0.00481,0.099211,0.005923,0.058595,0.00351,0.07957,0.004805,0.070197,0.003007,0.0665,0.003183,0.259263,0.002039,0.084694,0.004171,0.08826,0.000984,0.141101,0.000728,0.381594,0.001061,0.297917,0.0
domain_randomization,unseen_geometry,1,80,0.48125,0.05099,0.457371,0.051011,0.259249,0.001552,0.294828,0.00627,0.115367,0.004636,0.098782,0.005914,0.05736,0.003263,0.079747,0.00488,0.071153,0.002999,0.066796,0.003289,0.25946,0.001559,0.084215,0.004109,0.08731,0.001138,0.140539,0.000684,0.381697,0.001027,0.241667,0.0
domain_randomization,unseen_geometry,2,80,0.483333,0.041337,0.457816,0.041519,0.261613,0.001523,0.297409,0.006146,0.115808,0.004721,0.098292,0.005868,0.057761,0.003292,0.080401,0.00476,0.070943,0.003139,0.066628,0.00313,0.25691,0.00184,0.084306,0.003996,0.087416,0.001001,0.140862,0.000694,0.381435,0.001001,0.23125,0.0
domain_randomization,unseen_geometry,3,80,0.479167,0.047699,0.454969,0.047862,0.260664,0.001503,0.295203,0.006282,0.114455,0.004669,0.099618,0.005941,0.057978,0.003164,0.080951,0.004839,0.071024,0.003002,0.067385,0.003198,0.257712,0.001674,0.084886,0.004167,0.087224,0.000982,0.140085,0.000681,0.381389,0.000993,0.252083,0.0
domain_randomization,unseen_geometry,4,80,0.470833,0.043786,0.446044,0.044015,0.260041,0.001638,0.295901,0.006258,0.115003,0.004722,0.098699,0.005914,0.057866,0.003362,0.079532,0.004691,0.070748,0.003026,0.067376,0.003258,0.258176,0.001654,0.085016,0.004075,0.086558,0.00121,0.140006,0.000701,0.381598,0.000993,0.26875,0.0
domain_randomization,unseen_geometry,5,80,0.477083,0.040153,0.451979,0.040242,0.261299,0.001448,0.297127,0.006159,0.114731,0.004661,0.098757,0.005975,0.058356,0.003195,0.079491,0.004945,0.070206,0.002957,0.067691,0.003264,0.257959,0.001708,0.085144,0.004003,0.087819,0.000989,0.140265,0.000638,0.381559,0.001006,0.283333,0.0
domain_randomization,unseen_geometry,6,80,0.516667,0.043331,0.491158,0.043663,0.259806,0.001726,0.29733,0.006176,0.115747,0.004534,0.098838,0.006268,0.058207,0.003251,0.079624,0.004817,0.069581,0.003165,0.067027,0.003266,0.258643,0.001401,0.084891,0.004016,0.087251,0.001015,0.140272,0.000743,0.381659,0.001012,0.252083,0.0
domain_randomization,unseen_geometry,7,80,0.497917,0.038324,0.472455,0.038634,0.260156,0.001621,0.296964,0.006443,0.115793,0.004564,0.099136,0.005996,0.057771,0.003481,0.080096,0.004797,0.071046,0.002865,0.0671,0.003168,0.259015,0.001511,0.083972,0.004237,0.086855,0.001156,0.139963,0.000703,0.381582,0.001013,0.24375,0.0
domain_randomization,unseen_geometry,8,80,0.454167,0.044627,0.429394,0.044702,0.260253,0.00162,0.297171,0.006033,0.115725,0.004717,0.098767,0.005977,0.058246,0.003307,0.080773,0.004835,0.070021,0.002944,0.067235,0.003101,0.256893,0.001966,0.084446,0.004247,0.087288,0.001122,0.140544,0.000772,0.381398,0.001015,0.275,0.0
domain_randomization,unseen_geometry,9,80,0.483333,0.047067,0.458043,0.04733,0.259865,0.001613,0.297106,0.006082,0.115527,0.004462,0.098261,0.005955,0.0589,0.003484,0.079206,0.004833,0.070439,0.002781,0.066633,0.003008,0.257554,0.001793,0.084743,0.004132,0.087089,0.000954,0.139907,0.000641,0.381463,0.001016,0.21875,0.0
domain_randomization,unseen_friction,0,80,0.495833,0.049981,0.468238,0.050132,0.253261,0.001582,0.293724,0.005688,0.113956,0.004122,0.09297,0.005485,0.0591,0.003375,0.073599,0.003848,0.111134,0.004162,0.068647,0.00333,0.250102,0.001406,0.08748,0.004381,0.09346,0.001099,0.143091,0.000598,0.37189,0.001028,0.239583,0.0
domain_randomization,unseen_friction,1,80,0.522917,0.043774,0.494357,0.044196,0.25544,0.001629,0.293784,0.005841,0.115536,0.004269,0.093068,0.005263,0.059477,0.003552,0.073672,0.004063,0.110354,0.004402,0.068265,0.003427,0.252195,0.001832,0.087528,0.004237,0.092595,0.001005,0.143372,0.000584,0.372015,0.001056,0.14375,0.0
domain_randomization,unseen_friction,2,80,0.458333,0.0429,0.430442,0.042779,0.254336,0.001582,0.293716,0.005648,0.113666,0.004157,0.092409,0.005424,0.058946,0.003392,0.075093,0.004027,0.110218,0.004382,0.069773,0.003423,0.250038,0.00169,0.087188,0.004193,0.092456,0.001057,0.143304,0.000636,0.371834,0.000984,0.285417,0.0
domain_randomization,unseen_friction,3,80,0.477083,0.045662,0.448187,0.046082,0.254979,0.001696,0.293094,0.00565,0.114885,0.004279,0.092991,0.00525,0.05999,0.003321,0.075298,0.003968,0.110419,0.004457,0.069475,0.003385,0.249851,0.001887,0.087864,0.004207,0.092978,0.001013,0.1435,0.000616,0.371629,0.001008,0.235417,0.0
domain_randomization,unseen_friction,4,80,0.504167,0.043864,0.47595,0.043649,0.254859,0.001651,0.293559,0.00563,0.114311,0.004163,0.092545,0.005341,0.059215,0.003501,0.074968,0.003863,0.110646,0.004255,0.069259,0.003206,0.251354,0.001885,0.087701,0.004277,0.091541,0.001186,0.143058,0.000591,0.371851,0.001011,0.229167,0.0
domain_randomization,unseen_friction,5,80,0.516667,0.044485,0.487953,0.044367,0.255491,0.001668,0.292879,0.005735,0.115114,0.004404,0.093056,0.005284,0.060205,0.003532,0.07488,0.004058,0.110547,0.004302,0.06955,0.003259,0.251432,0.001722,0.087621,0.004511,0.092828,0.001084,0.142626,0.000671,0.371723,0.001046,0.233333,0.0
domain_randomization,unseen_friction,6,80,0.458333,0.044447,0.430152,0.044785,0.255745,0.001328,0.292686,0.005756,0.114342,0.004456,0.092734,0.005317,0.05937,0.003387,0.074661,0.003975,0.110718,0.004377,0.069255,0.003233,0.250518,0.001963,0.087457,0.004162,0.093146,0.001057,0.142804,0.000632,0.371802,0.001007,0.283333,0.0
domain_randomization,unseen_friction,7,80,0.479167,0.046986,0.4509,0.046681,0.255619,0.001453,0.293723,0.005764,0.11533,0.004278,0.093769,0.005271,0.059294,0.003461,0.074112,0.003951,0.110837,0.00439,0.06883,0.003334,0.249419,0.001748,0.088023,0.004376,0.093438,0.000929,0.143399,0.000604,0.371793,0.001034,0.245833,0.0
domain_randomization,unseen_friction,8,80,0.470833,0.039744,0.442211,0.040142,0.2544,0.001503,0.292663,0.005657,0.114764,0.004377,0.092879,0.005358,0.059176,0.003508,0.074509,0.003993,0.110892,0.004224,0.069522,0.003389,0.251767,0.0017,0.087724,0.004364,0.09219,0.001199,0.143735,0.000638,0.371907,0.001064,0.26875,0.0
domain_randomization,unseen_friction,9,80,0.485417,0.043948,0.457862,0.043728,0.256299,0.001455,0.293589,0.005434,0.114294,0.004305,0.09299,0.005225,0.059546,0.003525,0.074931,0.003982,0.110231,0.004277,0.06869,0.003327,0.25036,0.001619,0.088385,0.004388,0.092884,0.000906,0.142243,0.00059,0.371778,0.001047,0.260417,0.0
domain_randomization,unseen_compliance,0,80,0.470833,0.049232,0.440843,0.049287,0.252849,0.001572,0.303756,0.006471,0.118762,0.004441,0.098763,0.005682,0.061822,0.003744,0.082209,0.004546,0.083205,0.003331,0.072022,0.00334,0.246064,0.001914,0.090175,0.004392,0.098099,0.001135,0.144496,0.000661,0.367813,0.001049,0.3,0.0
domain_randomization,unseen_compliance,1,80,0.472917,0.044425,0.442556,0.044341,0.252857,0.001687,0.303553,0.006436,0.118882,0.004687,0.098677,0.005732,0.062106,0.003638,0.080469,0.004643,0.083617,0.003452,0.071556,0.003593,0.245062,0.002278,0.0909,0.004433,0.098161,0.00101,0.144788,0.00063,0.367852,0.001076,0.220833,0.0
domain_randomization,unseen_compliance,2,80,0.439583,0.043967,0.410188,0.044016,0.253008,0.001334,0.304342,0.006683,0.119497,0.004498,0.098366,0.005718,0.062136,0.003682,0.081689,0.004595,0.082692,0.003328,0.0721,0.003443,0.246041,0.001778,0.090874,0.004563,0.098139,0.001088,0.144037,0.000617,0.367858,0.001068,0.295833,0.0
domain_randomization,unseen_compliance,3,80,0.416667,0.043873,0.387361,0.043612,0.255704,0.001745,0.30475,0.006483,0.119243,0.004437,0.098604,0.005505,0.062492,0.003793,0.080814,0.004495,0.082638,0.003368,0.071559,0.003608,0.244699,0.001755,0.090298,0.004564,0.097819,0.001036,0.145209,0.00072,0.367816,0.001079,0.297917,0.0
domain_randomization,unseen_compliance,4,80,0.48125,0.040258,0.451195,0.040414,0.25279,0.001568,0.302928,0.006674,0.11856,0.004671,0.097326,0.005646,0.062113,0.003681,0.082044,0.004548,0.08368,0.003359,0.071919,0.003685,0.247799,0.001747,0.09018,0.004498,0.097225,0.000917,0.144819,0.000717,0.367852,0.001077,0.233333,0.0
domain_randomization,unseen_compliance,5,80,0.460417,0.042799,0.429945,0.04321,0.251701,0.001483,0.304522,0.006273,0.119372,0.004625,0.098197,0.005644,0.061569,0.003483,0.081659,0.004648,0.082856,0.003178,0.071522,0.003502,0.246467,0.001668,0.090571,0.004457,0.098592,0.001021,0.144321,0.000687,0.367958,0.001064,0.254167,0.0
domain_randomization,unseen_compliance,6,80,0.45,0.044787,0.420572,0.044429,0.252773,0.00148,0.30384,0.006533,0.1196,0.004705,0.098713,0.005814,0.061878,0.00361,0.081956,0.004733,0.082809,0.003514,0.071787,0.003569,0.247029,0.001882,0.091035,0.004314,0.097596,0.000978,0.144637,0.000648,0.36792,0.001064,0.270833,0.0
domain_randomization,unseen_compliance,7,80,0.475,0.046887,0.445551,0.047097,0.251909,0.00168,0.303676,0.006362,0.119579,0.004738,0.098086,0.005485,0.061729,0.003609,0.081042,0.004676,0.083278,0.003443,0.072209,0.003614,0.246782,0.001621,0.090992,0.004337,0.097552,0.001005,0.14486,0.000632,0.367981,0.001055,0.270833,0.0
domain_randomization,unseen_compliance,8,80,0.50625,0.045551,0.475654,0.046115,0.251566,0.001673,0.302933,0.006575,0.119606,0.00458,0.097638,0.005788,0.061436,0.003558,0.081909,0.004593,0.083012,0.00332,0.071229,0.003452,0.246722,0.001621,0.090497,0.004504,0.097524,0.000978,0.144512,0.000599,0.367956,0.001045,0.185417,0.0
domain_randomization,unseen_compliance,9,80,0.502083,0.047029,0.472266,0.046557,0.251399,0.001559,0.303429,0.006383,0.120125,0.004596,0.09729,0.00573,0.062024,0.003658,0.081604,0.004604,0.083268,0.003146,0.071455,0.003398,0.245743,0.001828,0.090449,0.004567,0.097909,0.001169,0.145097,0.000598,0.367819,0.001032,0.23125,0.0
domain_randomization,actuator_latency,0,80,0.5125,0.044551,0.481913,0.044871,0.253158,0.001517,0.30347,0.006493,0.118676,0.004565,0.096389,0.005658,0.067171,0.004191,0.077147,0.004237,0.08104,0.003176,0.082469,0.004768,0.247186,0.001488,0.089948,0.004317,0.098968,0.001003,0.144198,0.000652,0.367758,0.001099,0.1875,0.0
domain_randomization,actuator_latency,1,80,0.429167,0.045303,0.399592,0.045004,0.253853,0.001509,0.304411,0.006609,0.117829,0.004442,0.097465,0.005614,0.066994,0.004075,0.07713,0.004268,0.081765,0.003222,0.082521,0.004961,0.250812,0.001766,0.090201,0.00457,0.098171,0.001055,0.145098,0.000634,0.367945,0.001101,0.291667,0.0
domain_randomization,actuator_latency,2,80,0.44375,0.04929,0.414859,0.048755,0.254561,0.001468,0.303894,0.006571,0.117814,0.004443,0.096277,0.005688,0.067478,0.004208,0.076649,0.004379,0.081802,0.003219,0.08193,0.0048,0.249219,0.001697,0.091477,0.00447,0.098002,0.001039,0.144986,0.000655,0.367822,0.001123,0.291667,0.0
domain_randomization,actuator_latency,3,80,0.445833,0.043786,0.415082,0.044287,0.253165,0.001544,0.304069,0.006745,0.118913,0.004636,0.097088,0.005629,0.066447,0.004131,0.076675,0.004461,0.081692,0.003203,0.081831,0.004796,0.246079,0.001672,0.090986,0.004571,0.098493,0.00114,0.144891,0.000655,0.367795,0.001102,0.272917,0.0
domain_randomization,actuator_latency,4,80,0.4625,0.044247,0.431755,0.044588,0.253759,0.001648,0.303608,0.006699,0.118269,0.004494,0.097012,0.00555,0.066799,0.004127,0.076364,0.004059,0.08209,0.00317,0.083329,0.004686,0.24833,0.00181,0.089805,0.004525,0.098896,0.000984,0.145425,0.000746,0.367876,0.001083,0.2625,0.0
domain_randomization,actuator_latency,5,80,0.460417,0.048006,0.431616,0.047506,0.253928,0.001489,0.303781,0.006626,0.118489,0.004559,0.096559,0.005507,0.067395,0.004097,0.076813,0.004206,0.081445,0.003282,0.082256,0.004709,0.248931,0.001588,0.089697,0.004502,0.09826,0.001052,0.145244,0.000676,0.36783,0.001108,0.23125,0.0
domain_randomization,actuator_latency,6,80,0.472917,0.039603,0.441703,0.039955,0.252764,0.001697,0.303716,0.006554,0.12038,0.004607,0.09693,0.00585,0.067068,0.004024,0.076917,0.004114,0.081652,0.003284,0.081961,0.004775,0.247074,0.001706,0.089649,0.004355,0.098739,0.001205,0.144621,0.000525,0.36774,0.001088,0.270833,0.0
